Ano;Região;UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Localização;Dependência Administrativa;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono
2019;Sudeste;SP;3501608;Americana;35903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;Urbana;Estadual;4,0;6,3;4,9;0,0;--;--
2019;Sudeste;SP;3501608;Americana;35907285;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;Urbana;Estadual;0,6;0,0;2,3;0,0;--;--
2019;Sudeste;SP;3501608;Americana;35907297;IDALINA GRANDIN MIRANDOLA PROFA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3501608;Americana;35918854;ANNA PERES DA SILVA PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3501608;Americana;35921567;WILSON CAMARGO PROF;Urbana;Estadual;4,0;5,4;3,5;3,0;--;--
2019;Sudeste;SP;3501608;Americana;35922183;SEBASTIANA PAIE RODELLA PROFA;Urbana;Estadual;5,1;4,8;9,1;0,0;--;--
2019;Sudeste;SP;3501608;Americana;35925883;MARTINHO RUBENS BELLUCO PROFESSOR;Urbana;Estadual;1,1;2,1;0,8;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35006199;COLEGIO RAIO DE SOL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35021830;DINORA MARCONDES GOMES PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35042778;ALZIRA DIAS DE TOLEDO PIZA PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35167873;CENTRO EDUCACIONAL MICHELONI;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35193355;ESCOLA MARIA IMACULADA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35215211;JOAO BAPTISTA PEREIRA DE ALMEIDA DR EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35223438;AMERICO RONCALLI EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35225885;LUCIA MARIANA ROMANIA BERTI EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35225897;VIRGILIO GOMES PROF EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35469841;PARAISO ENSINO FUNDAMENTAL ESCOLA;Urbana;Privada;0,0;--;0,0;0,0;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35569264;EMEF ATEMARO RODRIGUES DE SOUZA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501707;Américo Brasiliense;35907704;ALBERTO ALVES ROLLO DR;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501806;Américo de Campos;35029014;JOSE ABRAO MELHEM;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501806;Américo de Campos;35064816;JOSE JABUR PROFESSOR EM;Urbana;Municipal;0,0;0,0;0,0;0,0;0,0;--
2019;Sudeste;SP;3501806;Américo de Campos;35277769;FRANCISCO DE VILAR HORTA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35017528;NOEDIR MAZZINI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35017536;FRANCISCO DA SILVEIRA FRANCO;Urbana;Estadual;3,5;1,9;9,1;2,5;--;--
2019;Sudeste;SP;3501905;Amparo;35017541;LUIZ LEITE;Urbana;Estadual;0,6;0,0;1,8;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35017553;RANGEL PESTANA;Urbana;Estadual;3,2;9,3;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35017565;NELSON ALVES DE GODOY DR;Urbana;Estadual;8,1;0,0;15,0;12,5;--;--
2019;Sudeste;SP;3501905;Amparo;35017577;CORIOLANO BURGOS DR;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35017589;JOAO BELARMINO ETEC;Urbana;Estadual;0,3;0,0;0,5;0,4;--;--
2019;Sudeste;SP;3501905;Amparo;35047041;DIONYSIA GERBI BEIRA;Urbana;Estadual;5,5;8,0;1,9;6,5;--;--
2019;Sudeste;SP;3501905;Amparo;35049426;JOSE SCALVI DE OLIVEIRA PROF;Urbana;Estadual;9,3;14,5;7,9;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35070671;CHAPEUZINHO VERMELHO CENTRO INTEGRADO MUNICIPAL DE EDUCACAO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35070713;PETER PAN CIME;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35070737;PICA PAU CENTRO INTEGRADO MUNICIPAL DE EDUCACAO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35070750;GASPARZINHO ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35112264;SESI 356 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35112276;INTEGRADO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35143900;ALTERNATIVO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35150381;GENESIS COLEGIO DE EDUCACAO INFANTIL FUNDAMENTAL E MEDIO;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3501905;Amparo;35158689;VILLA LOBOS COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35222720;JACYRA RIBEIRO GUILARDI PROFESSORA CIME;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35226890;EMEF FLORIPES BUENO DA SILVA PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35226907;RAUL DE OLIVEIRA FAGUNDES EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35271627;CLARINDA DE ALMEIDA MELLO PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35282418;GISLENE APARECIDA DA COSTA CORREA PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35429211;ALTERNATIVO AVANCADO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35431285;CIME BAIRRO DA AREIA BRANCA;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35440383;TEMA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3501905;Amparo;35452312;GISSELDA APARECIDA TUROLA PIOVEZAN;Rural;Estadual;1,2;0,0;0,0;4,6;--;--
2019;Sudeste;SP;3501905;Amparo;35659381;PLINIO MORATO DE OLIVEIRA CIME;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35903814;ARIOSTO RIBEIRO PERSICANO PROF;Rural;Estadual;2,0;0,0;0,0;7,7;--;--
2019;Sudeste;SP;3501905;Amparo;35905380;PAULO TUROLLA;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35905392;MARIA APARECIDA DOS SANTOS CASTRO PROFA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3501905;Amparo;35917151;FERNANDO BARBOSA PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502002;Analândia;35021301;JOSE JORGE NETO PROFESSOR;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502002;Analândia;35067374;ZEZE SALLES PROFA EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35004103;CENTRO EDUCACIONAL INTERNACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35029361;FRANCISCO TEODORO DE ANDRADE;Urbana;Estadual;1,4;3,0;1,8;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35029373;ALVARO GUIAO DR;Urbana;Estadual;0,8;1,4;0,9;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35029397;AUGUSTO MARIANI DR;Urbana;Estadual;2,1;3,2;2,8;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35029609;JOAO BREMBATTI CALVOSO;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35116518;SESI 025 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35116543;STELLA MARIS COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35132792;RUI BARBOSA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35139488;ANDRADINA CENTRO EDUCACIONAL DE;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35218558;ANNA MARIA MARINHO NUNES PROFESSORA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35218561;HUMBERTO PASSARELLI EMEBI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35232981;LEONOR SALOMAO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35232993;ONDINA HOFIG DE CASTILHO PROFA ESC MUN DE ED BASICA INTEGRAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35249524;JOSEPHA DE JESUS CARREIRA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35249531;MARIA VERA QUENTAL TAMAI PROFESSORA EMEBI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35249543;ZORAIDE DE CARVALHO OLIVEIRA PROFESSORA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35448862;EDUCADOR PAULO FREIRE EMEIEF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35584101;ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL I SOSSEGO DA MAMAE;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502101;Andradina;35905914;JOAO CARREIRA;Rural;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35910910;SEBASTIANA AUGUSTA DE MORAES ETEC;Rural;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502101;Andradina;35922365;ALICE MARQUES DA SILVA ROCHA;Urbana;Estadual;1,0;0,0;4,3;0,0;--;--
2019;Sudeste;SP;3502200;Angatuba;35014990;IVENS VIEIRA;Urbana;Estadual;1,9;3,1;0,6;1,9;--;--
2019;Sudeste;SP;3502200;Angatuba;35015027;FORTUNATO DE CAMARGO DR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35090273;DIVA MORAES CAMARGO PUCCI PROFA EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35166947;PLANETA ESCOLA DE EDUCACAO INFANTIL ENS FUNDAMENTAL E MEDIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502200;Angatuba;35193951;MARIA SALETE BASILE SALES EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35213196;MARIA ISABEL LOPES DE OLIVEIRA PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35220607;MARIA INEZ DOS SANTOS PROFA EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35243681;AFFONSO BASILE PROF EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35243700;FAZENDA POLENGHI EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35243711;BAIRRO SERRA DA BOA VISTA EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35243723;HERMINIA ARAUJO PROFESSORA EM;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35270179;BAIRRO BATALHEIRA EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502200;Angatuba;35903197;ORESTES ORIS DE ALBUQUERQUE PROF;Urbana;Estadual;1,1;0,0;3,8;0,0;--;--
2019;Sudeste;SP;3502309;Anhembi;35014746;VALENTIM DO AMARAL;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502309;Anhembi;35272760;MARIO COVAS GOVERNADOR EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502309;Anhembi;35272772;DALVA CALHIM ABUD PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502309;Anhembi;35477874;OLINDA DE FATIMA CASIMIRO SOARES PROFESSORA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502408;Anhumas;35032621;FRANCISCO WHITACKER CORONEL;Urbana;Estadual;2,9;0,0;7,4;0,0;--;--
2019;Sudeste;SP;3502408;Anhumas;35361835;ADHEMAR PALMIRO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35012580;EDGARD DE SOUZA DR;Urbana;Estadual;1,3;0,0;4,0;0,0;--;--
2019;Sudeste;SP;3502507;Aparecida;35012609;AMERICO ALVES;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502507;Aparecida;35012816;MURILLO DO AMARAL PROF;Urbana;Estadual;0,7;2,1;0,0;0,0;--;--
2019;Sudeste;SP;3502507;Aparecida;35012828;PAULINA CARDOSO PROFA;Urbana;Estadual;3,6;4,5;0,9;5,0;--;--
2019;Sudeste;SP;3502507;Aparecida;35056595;VIRGULINA MARCONDES DE MOURA FAZZERI PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35082922;MARIETA VILELA DA COSTA BRAGA PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35152924;MILLENNIUM COLEGIO EEIFM;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502507;Aparecida;35152959;VIA SOLIS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35202903;ANISIO NOVAES EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35243735;MARIA APARECIDA DA ENCARNACAO PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35282492;JOSE GERALDO LEMES VALLADAO PREF EMEIEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35294366;CHAGAS PEREIRA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35297914;MANOEL IGNACIO DE MORAES EMEF INTEGRAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35297926;AURELIANO PAIXAO PROF EMEFI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35337997;SOLON PEREIRA PREFEITO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35338011;MARIA HELENA CAMARGO L BARBOSA PROFA EMEF INTEGRAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35338023;EMEF PROFA HELOISA DE CASTRO ENCARNACAO PINTO BARBOZA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35429512;SALGADO COMENDADOR;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35429521;MARIA CONCEICAO PIRES DO RIO PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502507;Aparecida;35441089;LAPIS MAGICO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502606;Aparecida d'Oeste;35028435;CORIPHEU DE AZEVEDO MARQUES;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502606;Aparecida d'Oeste;35361215;DIRCE DE ALMEIDA BRAGA WRASEK PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35014357;REGINA DIAS ANTUNES DA SILVA PROFA;Urbana;Estadual;0,0;--;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35014370;ANTONIA BAPTISTA CALAZANS LUZ PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35014424;AMBROSINA DE OLIVEIRA MATTOS PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35038866;SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA;Urbana;Estadual;9,2;5,3;6,2;13,9;--;--
2019;Sudeste;SP;3502705;Apiaí;35038878;JOAO PEDRO DO NASCIMENTO PROF;Urbana;Estadual;4,8;4,8;0,0;10,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35041439;OSWALDINA SANTOS PROFA;Rural;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35046848;ROSARIA JANUZZI PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35048215;LEOPOLDO LEME VERNECK;Rural;Estadual;1,7;0,0;4,2;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35067945;ALA EMEIEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35124321;CECILIA MEIRELLES COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35213408;HONORINA DE ALBUQUERQUE PROFA EMEIEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35248502;CEMEIEF PROFA NEYDE DOS SANTOS LISBOA FISCHER;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35357686;ELISA DOS SANTOS PROFA EMEFEI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35357820;EMEIEF PROFA HELENA PINHEIROS KLINGUELFUSS;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35412648;CEMEIEF PROFA CACILDA COSTA SILVA SANTINI;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35560947;CEMEIEF PROFA MARIA APARECIDA DE LIMA GARCIA;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35564916;ETEC DE APIAI;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35660346;EMEIEF DO BAIRRO CONCEICAO DO HERVAL;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35661831;CEMEIEF PROFA DINA FERREIRA CURY DIAS BAPTISTA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35661843;CEMEIEF PROFA CAROLINA FERREIRA LIMA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35661855;CEMEIEF PROFA MARIA APARECIDA MARGARIDO COSTA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35661867;CEMEIEF VOVO MARIA BILESCKI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35664698;BAIRRO GARCIAS EMEIEF DO;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502705;Apiaí;35912013;JULIA RIBEIRO BRETAS PROFA;Rural;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502705;Apiaí;35919779;VERA LUCIA COSMO LUCENA PROFESSORA;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35004330;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E FUNDAMENTAL ALEX DIONIZIO DA SILVA;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35004400;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL DALCINA PEREIRA MOREIRA;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35005342;BAIRRO DO IGAVETA EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35015921;HUMBERTO VICTORAZZO PROFESSOR;Urbana;Estadual;0,3;0,4;0,5;0,0;--;--
2019;Sudeste;SP;3502754;Araçariguama;35106409;ROSALINA SILVESTRINI BONIFACIO EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35216773;THEREZA DE CAMPOS CASTRO PROFESSORA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35228837;ANTONIETA CHAVES CINTRA GORDINHO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35229003;LEANDRO JOSE SOARES EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35229015;MANOEL AMARO DE ANDRADE EMEIEF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35229027;BAIRRO RIO ACIMA EMEIEF R;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35229039;RADA SMAILI EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35241416;CRISTIANO OZORIO ZAPAROLLI EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35275815;JORGE AMADO EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35277423;ALBERTO FERNANDES DE ARAUJO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35422502;JUSCELINO KUBISTSCHEK EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35479317;INTERATIVO OBJETIVO ARACARIGUAMA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35501529;ARACARIGUAMA ESCOLA ADVENTISTA DE;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502754;Araçariguama;35659460;ILDA VIEIRA DE MORAES EMEIF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35004057;COLEGIO EMANUEL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029713;LUIZ GAMA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029737;LICOLINA VILLELA REIS ALVES PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029749;CLOVIS DE ARRUDA CAMPOS DR;Urbana;Estadual;7,0;14,5;1,7;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029762;NILCE MAIA SOUTO MELO PROFA;Urbana;Estadual;0,5;1,4;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029774;JOSE AUGUSTO LOPES BORGES PROF;Urbana;Estadual;0,7;0,0;0,9;1,1;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029798;MANOEL BENTO DA CRUZ;Urbana;Estadual;3,1;4,1;3,2;2,2;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029804;VITOR ANTONIO TRINDADE PROF;Urbana;Estadual;7,5;11,2;7,0;5,1;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029865;JOSE CANDIDO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029877;PURCINA ELISA DE ALMEIDA PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029889;JORGE CORREA PROF;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35029890;GENESIO DE ASSIS PROF;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35030016;VANIOLE DIONYSIO MARQUES PAVAN PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35030053;MARIA APPARECIDA BALTHAZAR POCO PROFA;Urbana;Estadual;1,7;0,0;2,7;2,3;--;--
2019;Sudeste;SP;3502804;Araçatuba;35030065;JOSE ARANTES TERRA PROF;Urbana;Estadual;3,7;9,1;1,9;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35030089;JOUBERT DE CARVALHO DR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35047612;SILVESTRE AUGUSTO DO NASCIMENTO;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35048513;ALTINA MORAES SAMPAIO PROFA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35065067;LEONISIA DE CASTRO EMEB;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35104059;EGLES GABAS DE CARVALHO PROFESSORA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35116610;SESI 349 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35116646;NOSSA SENHORA APARECIDA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35116658;BRINCANDO E APRENDENDO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3502804;Araçatuba;35116661;COLEGIO EXTENSAO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3502804;Araçatuba;35116671;LUIZ LASAGNA DOM COLEGIO SALESIANO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
